442,Sylwester,Jab³onowski,77495941031,16.03.1978,52-876,K
443,Michal,Abacki,83307481216,18.12.1990,32-340,M
444,Cezary,Wolny,67155535920,25.03.1977,54-982,K
445,Piotr,Szymañski,88182658225,14.04.1998,55-987,K
446,Sebastian,Brodowicz,60064426910,14.11.1983,28-327,M
447,Adam,Wolny,79328750478,28.01.1971,21-254,M
448,Sylwester,Jab³onowski,81144819239,05.03.1993,47-543,M
449,Adam,Wiœniewski,93433272607,02.06.1991,11-082,K
450,Tomek,Górski,61388205945,04.09.1974,53-934,K
451,Michal,Nowak,92686445007,16.02.1982,89-289,K
452,Piotr,WoŸniak,85256657777,28.02.1961,60-156,K
453,Krzysztof,Górski,73622439950,19.10.1993,73-804,M
454,Cezary,WoŸniak,93765904920,08.03.1999,44-947,K
455,Bogdan,Czerwiñski,85913206055,01.12.1994,43-076,M
456,Wojciech,Wójcik,63489962448,28.12.1998,70-772,M
457,Adam,Jab³onowski,98989064053,16.10.1979,81-878,M
458,Adam,Czerwiñski,75241610173,28.01.1978,66-971,M
459,Bogdan,Brodowicz,70368076919,28.12.1960,62-927,K
460,Damian,Szymañski,72807776260,25.11.1983,24-773,K
461,Adam,Kowalski,85627605207,19.04.1999,25-310,K
462,Damian,Górski,90633762471,21.06.1973,3-667,K
463,Sylwester,Wiœniewski,71596143150,19.08.1966,66-408,K
464,Bogdan,Boguszewski,78979048804,14.12.1997,81-602,K
465,Sylwester,WoŸniak,66600631675,24.09.1986,84-988,K
466,Tomek,Nowak,90874104124,06.07.1973,57-296,K
467,Adam,Boguszewski,64122289800,21.03.1995,77-550,K
468,Adrian,WoŸniak,83215693595,06.09.1974,33-588,M
469,Bogdan,Abacki,95064499517,03.01.1990,42-031,M
470,Adam,Górski,98138367117,26.06.1964,13-081,K
471,Bogdan,Wiœniewski,78775230600,11.08.1993,82-157,M
472,Marcin,Danielak,69104040799,23.07.1967,24-417,M
473,Sylwester,Szymañski,65029119807,19.10.1989,40-770,K
474,Piotr,Brodowicz,64645817047,12.05.1972,15-223,M
475,Cezary,Szymañski,67800337770,21.02.1966,86-105,M
476,Tomek,Zieliñski,82207100156,14.03.1994,90-499,M
477,Bogdan,Boguszewski,87479323876,05.06.1981,82-648,K
478,Rafa³,Kamiñski,93044873939,06.12.1973,35-460,M
479,Rafa³,Kowalczyk,79801082984,23.07.1999,90-787,M
480,Rafa³,Kowalski,83526607554,04.11.1961,20-110,M
481,Wojciech,Danielak,99708328171,05.04.1965,27-158,K
482,Damian,Zieliñski,98342700386,12.03.1990,15-167,M
483,Sebastian,Górski,69558928681,27.06.1977,7-867,K
484,Aleksander,Wolny,79308878143,21.11.1993,2-988,K
485,Krzysztof,Kamiñski,84639890283,16.08.1988,40-116,M
486,Adrian,Szymañski,72290453139,20.03.1991,2-762,K
487,Adam,Boguszewski,90402187295,22.10.1974,88-159,M
488,Cezary,Wiœniewski,88447421875,12.05.1984,24-898,M
489,Rafa³,Jab³onowski,92787390850,26.09.1995,9-628,M
490,Bogdan,Szymañski,91811530352,14.10.1969,88-890,M
491,Michal,Wiœniewski,92044634245,14.06.1962,3-257,K
492,Cezary,Czerwiñski,60228080324,22.05.1973,68-990,M
493,Michal,Abacki,96037051839,13.10.1994,31-843,M
494,Adam,Szymañski,69557694718,14.06.1971,9-761,K
495,Sebastian,Boguszewski,60241318619,13.11.1987,44-784,M
496,Bogdan,WoŸniak,65851133031,12.09.1979,48-732,K
497,Sebastian,Wolny,95359058351,18.04.1976,25-558,M
498,Krzysztof,Wiœniewski,76912758878,11.09.1964,36-616,K
499,Cezary,Wiœniewski,80724838487,13.05.1961,72-508,K
500,Krzysztof,Danielak,84138224803,09.11.1994,3-647,M
501,Adam,Abacki,62060228082,05.09.1987,6-693,M
502,Jakub,Zieliñski,80375059958,07.04.1981,58-993,K
503,Sebastian,Danielak,64804479186,02.02.1978,79-791,M
504,Sylwester,Boguszewski,65246864402,06.01.1968,18-103,K
505,Tomek,Kowalczyk,80362694368,14.11.1965,3-805,M
506,Cezary,Szymañski,76631075522,08.09.1974,42-325,K
507,Michal,Kowalski,63162411784,08.07.1968,8-901,K
508,Michal,Czerwiñski,78042598717,17.02.1998,22-025,M
509,Cezary,Nowak,84553650151,05.05.1973,90-342,K
510,Wojciech,Danielak,87857920197,19.02.1998,36-979,M
511,Tomek,Wójcik,89042186784,15.11.1967,63-410,M
512,Krzysztof,Danielak,77509726287,26.01.1985,45-940,M
513,Tomek,Danielak,83739261132,19.07.1982,23-044,M
514,Cezary,WoŸniak,65672674486,13.10.1989,82-919,M
515,Tomek,Wiœniewski,70701822963,12.01.1974,48-635,M
516,Rafa³,Szymañski,98697620942,01.03.1973,51-731,M
517,Bogdan,Wójcik,81586720846,28.08.1967,56-863,K
518,Piotr,Kamiñski,62771948636,28.04.1997,42-243,K
519,Cezary,Brodowicz,72828246353,21.10.1997,32-028,M
520,Piotr,Wolny,76190673443,27.10.1998,58-840,M
521,Bogdan,Danielak,79113680241,07.04.1964,43-369,K
522,Damian,Kamiñski,70793873569,07.02.1985,86-449,K
523,Wojciech,Wolny,76656857491,05.03.1988,25-822,M
524,Marcin,WoŸniak,87718182135,23.08.1960,33-125,K
525,Damian,Wiœniewski,60895420125,26.01.1967,83-539,K
526,Szymon,Górski,63012690921,23.12.1968,13-548,K
527,Tomek,Danielak,76795040622,22.06.1988,84-790,M
528,Tomek,Kamiñski,77459274339,12.05.1981,30-901,K
529,Cezary,WoŸniak,77306405567,20.04.1989,28-029,M
530,Marcin,WoŸniak,72861144615,25.02.1999,33-114,K
531,Tomek,Kowalski,75088028949,12.08.1970,12-445,K
532,Tomek,Kamiñski,77447268724,14.07.1960,26-375,M
533,Wojciech,Kamiñski,90308311648,17.02.1977,73-120,M
534,Wojciech,Wiœniewski,73445819303,08.09.1989,55-499,K
535,Michal,Górski,94665233109,09.09.1991,56-358,K
536,Rafa³,Wiœniewski,90512683327,14.09.1989,62-956,M
537,Michal,Kowalski,60801307234,22.05.1981,45-198,K
538,Cezary,Zieliñski,73038790834,06.10.1968,35-543,K
539,Bogdan,Kamiñski,90727983746,17.06.1981,30-041,M
540,Michal,Kowalczyk,66814855756,04.05.1983,22-167,K
541,Damian,Danielak,65377206439,20.05.1993,48-121,K
542,Bogdan,Zieliñski,78907109698,01.01.1980,88-594,K
543,Damian,Kowalczyk,71328402321,23.06.1960,65-010,K
544,Sebastian,Górski,75589505986,22.05.1977,49-231,M
545,Marcin,Czerwiñski,64002677970,21.07.1974,62-772,K
546,Tomek,Wiœniewski,75111270771,06.11.1977,25-065,K
547,Krzysztof,Brodowicz,91917841194,27.09.1997,34-311,M
548,Szymon,Górski,67465797306,21.10.1965,70-647,M
549,Sebastian,Brodowicz,67277420635,24.01.1977,55-667,K
550,Adam,Szymañski,90953049469,10.02.1961,87-261,K
551,Cezary,Kowalski,86108273399,27.06.1968,60-208,K
552,Michal,Zieliñski,86834341627,23.01.1987,23-841,M
553,Aleksander,Szymañski,73226606796,19.03.1964,89-438,K
554,Rafa³,Szymañski,94948885212,28.06.1972,45-944,M
555,Rafa³,Szymañski,99269178617,06.07.1991,83-796,M
556,Krzysztof,WoŸniak,75047187202,28.10.1965,4-655,K
557,Rafa³,Kamiñski,73146860217,27.05.1988,45-128,K
558,Sebastian,Górski,66642701850,18.02.1973,17-000,K
559,Marcin,Wolny,90414028489,07.08.1961,87-423,M
560,Piotr,Kowalski,99598744738,24.11.1992,76-854,K
561,Aleksander,Wójcik,84256667285,06.11.1984,14-230,K
562,Tomek,Kamiñski,86592398140,27.05.1991,83-831,K
563,Damian,Danielak,96358590920,07.06.1964,26-268,M
564,Damian,Górski,99006037862,25.08.1992,77-670,K
565,Aleksander,Kamiñski,78110540225,28.12.1960,51-750,M
566,Tomek,Brodowicz,83851955795,23.03.1966,18-904,K
567,Marcin,Czerwiñski,93145119780,03.08.1967,87-738,M
568,Sebastian,Kamiñski,94917631380,20.10.1979,4-263,K
569,Rafa³,Górski,85391873833,14.05.1973,65-277,M
570,Jakub,Danielak,76091776609,08.07.1972,51-742,M
571,Jakub,Abacki,71521467478,21.01.1998,63-932,M
572,Aleksander,Kowalski,91103970554,22.06.1991,25-821,M
573,Damian,Nowak,77529841669,28.03.1978,77-800,M
574,Tomek,Kowalczyk,84683558815,21.03.1963,2-358,M
575,Jakub,Abacki,97258131965,22.09.1989,7-221,K
576,Marcin,WoŸniak,99972658689,05.11.1969,37-290,M
577,Szymon,Zieliñski,82645761957,08.08.1963,67-132,M
578,Krzysztof,Danielak,69564757743,28.08.1969,32-922,M
579,Tomek,Nowak,67642543558,03.11.1996,74-124,K
580,Jakub,Danielak,95599043237,22.09.1986,40-976,M
581,Wojciech,Górski,62590561299,16.07.1996,29-072,M
582,Damian,Kowalski,64132063230,28.05.1999,6-254,K
583,Bogdan,Kowalczyk,71945905966,11.04.1985,55-043,M
584,Damian,Zieliñski,66975502940,11.06.1961,70-278,M
585,Cezary,Zieliñski,96719390064,03.08.1991,88-599,K
586,Sylwester,Boguszewski,66876014603,03.11.1977,61-757,K
587,Krzysztof,Boguszewski,73721219927,13.08.1982,35-252,K
588,Piotr,Wójcik,60205369783,01.03.1995,51-755,M
589,Rafa³,Jab³onowski,67484630216,16.01.1972,56-908,K
590,Marcin,Wolny,67836693148,17.07.1979,35-144,M
591,Michal,Wiœniewski,88483578997,26.06.1994,77-971,K
592,Michal,Szymañski,74422183424,13.11.1999,83-022,M
593,Krzysztof,Nowak,97124580207,02.06.1990,22-129,M
594,Bogdan,Kamiñski,93103904993,08.08.1971,71-494,M
595,Adrian,Abacki,95890336550,13.08.1965,87-216,M
596,Tomek,Jab³onowski,60962485899,22.08.1968,6-129,M
597,Sebastian,Kamiñski,79863231006,26.09.1962,64-873,M
598,Bogdan,WoŸniak,83571634977,18.10.1979,32-209,K
599,Michal,Wiœniewski,84051573291,05.11.1968,73-685,K
600,Sebastian,WoŸniak,79858039990,26.09.1965,18-258,K
601,Damian,Wójcik,84089153467,27.05.1997,55-211,M
602,Szymon,Wójcik,78820668473,05.10.1961,64-750,K
603,Szymon,WoŸniak,74659473228,27.09.1967,43-783,K
604,Sebastian,Zieliñski,74038336536,21.08.1960,58-336,M
605,Adrian,Wolny,83075264725,01.11.1962,86-945,K
606,Rafa³,Czerwiñski,78182602292,13.08.1969,83-426,K
607,Sebastian,Zieliñski,87310235060,14.04.1976,55-531,K
608,Adam,Jab³onowski,70261650634,07.01.1963,88-205,M
609,Bogdan,Boguszewski,85868120702,18.04.1987,68-294,K
610,Sylwester,Czerwiñski,81540181604,14.04.1993,18-052,K
611,Adam,Kowalski,89704287984,04.06.1965,70-784,K
612,Damian,Górski,75998739830,21.03.1997,84-124,M
613,Aleksander,Wiœniewski,64515983044,09.06.1971,70-126,M
614,Szymon,Danielak,99223284229,13.12.1968,7-323,M
615,Sylwester,Kamiñski,94645049964,24.01.1990,5-413,K
616,Aleksander,Kamiñski,67855633793,25.06.1997,20-481,K
617,Szymon,Boguszewski,89891628623,15.10.1981,55-285,M
618,Aleksander,Wolny,76081878307,13.06.1977,42-497,K
619,Adam,Wiœniewski,90987572693,09.03.1961,21-890,K
620,Szymon,Wiœniewski,75836185018,10.12.1962,61-597,K
621,Cezary,Wójcik,61433442733,15.03.1979,34-962,M
622,Aleksander,Jab³onowski,88650947335,20.08.1994,59-226,M
623,Jakub,Kowalski,72218102483,27.09.1962,8-006,K
624,Sylwester,Jab³onowski,63220091993,22.01.1980,64-913,K
625,Szymon,Wolny,80639825421,13.07.1962,68-913,M
626,Aleksander,Zieliñski,74260975161,22.11.1978,71-410,M
627,Tomek,WoŸniak,95854152615,19.01.1978,71-629,M
628,Adrian,Boguszewski,72926103117,27.05.1996,57-506,M
629,Krzysztof,Boguszewski,98310798011,19.08.1960,73-807,M
630,Rafa³,Nowak,81318905528,02.11.1977,57-430,K
631,Aleksander,Górski,87778658435,04.11.1978,78-056,M
632,Adrian,Wiœniewski,92776108137,05.08.1975,88-500,M
633,Sylwester,Szymañski,71131395991,02.02.1976,73-550,K
634,Sebastian,Szymañski,62740422859,07.04.1985,20-694,K
635,Rafa³,Górski,77273066033,28.01.1990,7-074,M
636,Aleksander,Kamiñski,81999826729,22.01.1974,58-937,K
637,Bogdan,Danielak,69023147499,02.08.1986,46-898,K
638,Adrian,Boguszewski,77791584113,08.10.1992,73-871,K
639,Aleksander,Abacki,88363460772,28.08.1975,60-922,K
640,Piotr,Brodowicz,86812051582,05.01.1969,51-093,M
641,Jakub,Danielak,85434555205,23.07.1999,41-254,K
642,Michal,Wójcik,67398178268,23.08.1977,75-151,M
643,Bogdan,Abacki,80151669804,27.06.1985,32-933,M
644,Tomek,WoŸniak,68686144271,28.06.1985,7-104,M
645,Sylwester,Kowalski,74261288713,06.11.1998,11-426,K
646,Cezary,Brodowicz,75741715904,28.02.1968,79-833,K
647,Piotr,Boguszewski,97730374757,07.12.1992,43-843,K
648,Aleksander,Kowalczyk,91290699413,02.05.1986,30-629,K
649,Rafa³,Boguszewski,88967277407,17.09.1975,10-515,M
650,Marcin,Wiœniewski,99762046885,07.04.1990,28-379,M
651,Jakub,Wolny,89329009297,03.10.1967,65-321,M
652,Sylwester,Wiœniewski,96786717898,12.08.1974,81-498,M
653,Adam,Kamiñski,71819930568,09.05.1982,68-115,M
654,Krzysztof,Szymañski,85776466809,24.05.1982,34-510,K
655,Aleksander,Kamiñski,62229565810,07.05.1962,22-499,K
656,Wojciech,Wiœniewski,64655988922,14.02.1966,1-641,M
657,Rafa³,Abacki,98191443654,25.04.1973,55-651,M
658,Piotr,Jab³onowski,95558609102,19.01.1962,21-665,M
659,Adam,Kowalczyk,88979041652,18.05.1979,11-824,K
660,Cezary,Kowalski,86978230578,21.07.1978,28-987,M
661,Adrian,Brodowicz,80570504947,01.01.1973,23-400,M
662,Adrian,Brodowicz,80844222170,09.03.1992,1-041,K
663,Sylwester,Wójcik,95929481464,20.10.1974,18-151,M
664,Cezary,Czerwiñski,64165567689,17.11.1999,2-848,M
665,Szymon,Górski,82125331039,19.01.1966,20-974,K
666,Bogdan,Czerwiñski,79116307975,26.02.1983,36-571,M
667,Szymon,Kowalski,99999785939,12.12.1983,54-889,K
668,Cezary,Kowalski,80987420747,25.01.1994,29-087,M
669,Marcin,Wolny,84927862320,26.04.1996,3-408,K
670,Tomek,Czerwiñski,70953051144,28.05.1969,28-154,K
671,Szymon,Zieliñski,84581079877,04.10.1963,60-783,K
672,Jakub,Kamiñski,94009854585,28.01.1977,36-407,M
673,Aleksander,Kamiñski,90486797759,01.11.1979,62-219,K
674,Adrian,Brodowicz,64664205057,10.12.1963,65-166,K
675,Sebastian,Nowak,78709447171,01.06.1975,65-915,M
676,Cezary,Wiœniewski,68547784730,11.06.1994,79-662,K
677,Adrian,Szymañski,63617664378,02.08.1997,39-996,K
678,Aleksander,Jab³onowski,88339523638,01.12.1968,54-726,M
679,Marcin,Wiœniewski,97228936201,28.02.1988,8-129,M
680,Cezary,Nowak,83018131077,26.07.1974,41-780,K
681,Sylwester,Wiœniewski,89435991206,17.04.1991,4-895,M
682,Szymon,Kowalski,81456414951,23.03.1981,7-591,K
683,Aleksander,Wolny,76817535038,22.01.1977,67-466,M
684,Michal,WoŸniak,76220606752,09.03.1983,75-075,K
685,Jakub,Kowalski,72929062760,14.03.1960,42-197,M
686,Michal,Kamiñski,83658813442,18.09.1979,42-209,K
687,Aleksander,Wiœniewski,74087567102,01.07.1983,56-586,K
688,Piotr,Wolny,64091243993,28.05.1981,42-719,M
689,Bogdan,Wiœniewski,93568604646,01.08.1978,29-626,K
690,Bogdan,Jab³onowski,94743880839,03.04.1981,29-526,K
691,Aleksander,Nowak,60604736162,23.10.1987,69-910,K
692,Michal,Jab³onowski,61003991206,22.02.1985,30-320,K
693,Sylwester,Danielak,70444373168,20.07.1976,55-646,K
694,Tomek,WoŸniak,78771258186,24.12.1981,32-925,M
695,Sylwester,Danielak,84316085638,12.02.1979,72-439,K
696,Sylwester,Abacki,83861800043,21.12.1999,76-666,M
697,Adrian,Wiœniewski,62680148403,03.03.1960,67-159,M
698,Jakub,Abacki,91533067098,07.10.1990,2-319,M
699,Damian,Kowalski,89514561158,26.09.1989,22-830,K
700,Wojciech,Czerwiñski,90804660425,16.03.1964,25-120,M
701,Rafa³,Danielak,92722805025,28.02.1982,26-448,M
702,Cezary,Danielak,65774306134,10.10.1990,19-494,M
703,Adrian,Górski,73546868610,10.01.1964,86-325,K
704,Michal,Nowak,64275592210,19.05.1989,13-432,M
705,Adam,Danielak,99702432537,27.05.1997,33-542,M
706,Michal,Jab³onowski,83677363774,08.02.1965,33-385,M
707,Adrian,Szymañski,92493704801,10.01.1997,71-448,K
708,Szymon,Czerwiñski,80935299333,12.10.1961,19-381,M
709,Bogdan,Wójcik,72592557645,04.11.1978,74-955,K
710,Bogdan,Górski,77471493442,15.10.1983,61-729,M
711,Damian,Kamiñski,85910276374,17.11.1988,24-030,M
712,Marcin,Wolny,87250698594,19.01.1988,39-132,M
713,Michal,Nowak,79241075675,05.02.1960,3-303,K
714,Piotr,Czerwiñski,77177040765,09.07.1982,48-412,M
715,Tomek,Kamiñski,79892833642,28.10.1987,21-899,K
716,Bogdan,Danielak,61015995300,07.02.1984,24-734,M
717,Damian,Wolny,63965599906,12.05.1966,74-202,K
718,Rafa³,Wiœniewski,60870763540,22.06.1960,63-975,M
719,Tomek,Danielak,92630237550,27.05.1964,69-768,K
720,Rafa³,Brodowicz,74348339458,14.01.1976,41-579,K
721,Marcin,Górski,64834451834,03.03.1978,14-624,M
722,Rafa³,Jab³onowski,62869075891,09.11.1989,14-321,M
723,Marcin,Czerwiñski,62220175269,08.12.1963,72-310,K
724,Sylwester,Wolny,70721246887,28.05.1964,3-447,K
725,Rafa³,Kowalczyk,74476382834,21.06.1962,17-109,K
726,Wojciech,Jab³onowski,99029465530,12.08.1977,15-909,M
727,Jakub,Czerwiñski,79673359066,08.01.1995,44-576,K
728,Sebastian,Szymañski,73276639965,27.04.1973,57-668,M
729,Wojciech,Nowak,65663477964,12.08.1971,24-832,K
730,Jakub,Czerwiñski,75446227149,22.03.1991,51-209,M
731,Bogdan,Kamiñski,61200042888,21.02.1972,15-523,K
732,Bogdan,Zieliñski,73527208650,12.09.1994,9-372,K
733,Piotr,WoŸniak,68924934512,27.05.1967,87-260,M
734,Bogdan,WoŸniak,74504490392,02.10.1965,75-935,K
735,Cezary,Górski,75269860364,26.05.1982,68-323,M
736,Sylwester,Boguszewski,64899861457,23.04.1982,54-987,K
737,Sebastian,Boguszewski,73390049698,18.09.1967,78-882,K
738,Szymon,WoŸniak,98923370466,05.07.1964,63-662,M
739,Wojciech,Brodowicz,84245232664,08.10.1961,36-499,K
740,Krzysztof,Brodowicz,75913962395,04.08.1967,23-783,M
741,Bogdan,Wiœniewski,88087545426,24.06.1977,27-829,K
742,Tomek,Kamiñski,68277915870,20.09.1990,56-930,M
743,Adam,Brodowicz,66866865297,26.09.1960,4-168,K
744,Wojciech,Danielak,67877972985,23.11.1961,12-408,M
745,Jakub,Brodowicz,60358100840,05.07.1988,89-139,K
746,Szymon,Brodowicz,68660588551,07.03.1967,44-905,M
747,Michal,Kamiñski,63900296146,05.11.1973,86-370,K
748,Aleksander,Szymañski,93080837401,01.06.1968,17-533,K
749,Adam,Kowalczyk,91379649738,12.03.1964,44-854,K
750,Bogdan,WoŸniak,83080689952,15.11.1988,37-038,M
751,Adrian,WoŸniak,76910929749,10.09.1980,27-445,K
752,Jakub,Czerwiñski,99664635691,28.03.1974,44-835,K
753,Szymon,Górski,85285486148,07.01.1992,79-906,K
754,Tomek,Kowalczyk,94907282673,13.03.1968,17-693,K
755,Bogdan,Kowalski,84113294255,05.10.1987,90-055,M
756,Piotr,Kowalski,79680329952,04.09.1982,51-625,M
757,Wojciech,Czerwiñski,60910880814,20.12.1969,64-403,M
758,Szymon,Wiœniewski,74297772832,21.04.1977,9-738,M
759,Michal,Jab³onowski,98653379531,24.10.1965,88-889,K
760,Krzysztof,Boguszewski,97923477515,23.01.1998,28-023,M
761,Damian,Czerwiñski,69559596038,01.06.1969,35-144,K
762,Jakub,Wójcik,83440443465,21.10.1990,2-813,M
763,Rafa³,Kamiñski,97747896077,08.12.1975,15-878,K
764,Wojciech,Szymañski,77137222830,14.12.1970,70-976,M
765,Adrian,Wójcik,76926247437,28.08.1982,23-176,K
766,Krzysztof,Abacki,65583509509,11.04.1960,81-004,M
767,Adrian,Górski,99435897901,15.02.1960,73-064,K
768,Bogdan,Jab³onowski,96984073727,27.07.1963,1-721,K
769,Sylwester,Nowak,96672400369,24.04.1975,10-380,K
770,Tomek,Kamiñski,81766799393,26.07.1995,90-782,K
771,Damian,Brodowicz,70427982939,20.02.1962,82-142,K
772,Michal,Szymañski,88297988522,20.11.1992,69-711,K
773,Sylwester,Wolny,96521101695,13.09.1982,4-649,M
774,Tomek,Górski,82957092517,13.03.1977,15-219,K
775,Krzysztof,Jab³onowski,73781283719,17.01.1992,76-599,M
776,Damian,Szymañski,72567012153,22.01.1991,67-871,M
777,Adrian,Wiœniewski,74781048262,13.07.1977,12-786,K
778,Rafa³,Kamiñski,92800534800,01.04.1972,3-303,K
779,Jakub,Kowalczyk,88742348908,24.03.1964,47-928,K
780,Krzysztof,Danielak,98187492468,02.09.1963,63-694,M
781,Adrian,Wiœniewski,89131114305,13.12.1993,87-950,M
782,Rafa³,Wolny,70203091445,15.10.1990,85-877,M
783,Rafa³,Brodowicz,78948307183,08.08.1962,69-161,K
784,Wojciech,Brodowicz,62956832442,24.09.1997,31-917,M
785,Adrian,Danielak,73877597453,19.04.1968,32-513,K
786,Wojciech,WoŸniak,65603725796,11.01.1991,86-613,K
787,Szymon,Nowak,93835923798,02.02.1976,88-446,K
788,Damian,Kamiñski,73006103757,09.01.1981,58-847,K
789,Piotr,WoŸniak,90247929162,14.07.1983,47-057,K
790,Sebastian,Abacki,68415074441,03.08.1975,11-603,K
791,Sylwester,WoŸniak,78366328452,18.04.1987,14-528,M
792,Rafa³,Kowalczyk,64960242321,17.12.1965,44-942,M
793,Piotr,Danielak,62104334369,26.09.1988,37-395,M
794,Aleksander,Brodowicz,72786533769,25.11.1984,79-626,K
795,Szymon,Szymañski,62329425217,02.11.1982,77-221,K
796,Adrian,Kamiñski,88270123010,01.09.1994,35-902,K
797,Marcin,Szymañski,97693521707,11.11.1995,52-292,K
798,Marcin,WoŸniak,79399220358,11.04.1976,7-132,K
799,Piotr,Szymañski,98021067059,14.06.1961,54-231,K
800,Krzysztof,Wolny,68137026526,16.04.1961,81-632,K
801,Jakub,Kamiñski,99816493722,17.09.1972,57-805,K
802,Sylwester,WoŸniak,69540624794,22.11.1986,38-041,M
803,Marcin,Kamiñski,79652805619,07.01.1977,44-008,K
804,Piotr,Wolny,81137152844,05.09.1988,54-980,K
805,Tomek,Wójcik,68262342773,17.02.1983,17-371,K
806,Szymon,Szymañski,67142277991,12.08.1996,67-491,K
807,Bogdan,Nowak,82963771725,01.10.1963,5-825,M
808,Adam,Wójcik,64364788944,15.01.1990,52-808,K
809,Tomek,Boguszewski,78918756704,28.02.1982,56-331,M
810,Piotr,Abacki,84343332932,23.10.1961,82-250,M
811,Adam,Wiœniewski,77946128552,24.01.1969,90-405,K
812,Adrian,Abacki,65024456921,06.04.1960,22-726,M
813,Piotr,Czerwiñski,73014314186,13.02.1981,57-511,M
814,Szymon,Boguszewski,78456020129,16.05.1996,28-126,K
815,Sylwester,Kowalski,84162168635,28.05.1972,12-024,M
816,Adam,Wolny,65296419251,25.09.1972,52-104,K
817,Sylwester,Jab³onowski,86723703018,19.06.1968,39-381,K
818,Tomek,WoŸniak,93588934504,14.05.1970,54-474,M
819,Sebastian,Kowalczyk,69176894748,20.09.1999,35-499,K
820,Piotr,Wiœniewski,90818596454,21.05.1988,40-314,M
821,Tomek,Brodowicz,69659929346,18.10.1988,1-921,M
822,Damian,Kowalski,79236021223,02.02.1992,44-483,M
823,Adam,Wójcik,67881678902,15.10.1985,76-152,M
824,Michal,Brodowicz,69305213311,20.11.1973,74-244,K
825,Krzysztof,Jab³onowski,64635665232,19.01.1983,24-037,M
826,Marcin,Brodowicz,70318179821,02.07.1984,66-575,K
827,Adam,Boguszewski,94245222845,26.10.1995,70-754,M
828,Aleksander,Kamiñski,78275959968,20.08.1976,75-397,M
829,Szymon,Wiœniewski,85894229854,08.05.1963,40-431,M
830,Sylwester,Nowak,87235601625,25.10.1992,53-949,K
831,Sylwester,WoŸniak,89185368071,26.01.1985,16-547,M
832,Damian,Czerwiñski,80681625733,02.02.1960,23-625,M
833,Damian,WoŸniak,93356641794,14.01.1974,11-127,M
834,Bogdan,Danielak,83011790946,28.09.1964,16-001,M
835,Aleksander,Wójcik,71559954032,22.02.1991,38-735,K
836,Sylwester,Kamiñski,62342483284,16.01.1997,11-030,K
837,Marcin,Wolny,77100586183,12.09.1999,86-001,K
838,Jakub,WoŸniak,97469684315,18.07.1977,77-983,M
839,Wojciech,Wolny,68870748644,15.12.1962,8-266,M
840,Marcin,Abacki,79568879594,19.09.1965,81-416,K
841,Szymon,Kamiñski,78774377953,20.12.1972,15-804,M
842,Wojciech,Wiœniewski,82750146640,11.07.1963,1-720,K
843,Marcin,Wiœniewski,67858515027,01.12.1988,15-832,M
844,Szymon,Wiœniewski,61496308111,17.03.1964,22-403,K
845,Michal,Jab³onowski,96198808309,20.06.1985,51-821,K
846,Bogdan,Brodowicz,82255940852,17.11.1978,74-442,M
847,Adrian,Nowak,74052116681,10.11.1990,86-650,K
848,Damian,Kamiñski,99042851328,18.09.1983,76-049,K
849,Tomek,Wolny,65887456345,14.02.1982,64-794,K
